algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_basic,False,cair,3,1154147726 1563324357 1154147727,100 0,1563324327 1154147726 1154147727 1563324357,ppa_basic_100_0_100,20000,True,128.15500613858194,55.86154442277886,148.81028091452572,1223,318,1223,3.2234488176836944
ppa_basic,False,iitb,4,-222 667357419 -282 667357415,100 5,667357415 -222 -282 668620103 667357419,ppa_basic_100_5_16,20000,True,173.24313230317884,115.69470420563088,188.38745548674407,1482,727,1482,1.995863508818176
ppa_basic,False,grid_5_5,1,3,100 0,24 3 22 8,ppa_basic_100_0_72,20000,True,645.8554283142471,132.3801695254288,743.6602395121173,19996,481,19996,6.089077039192863
ppa_basic,False,grid_5_5,2,3 24,100 5,24 3 22 8,ppa_basic_100_5_102,20000,True,160.8236291814591,135.64061953097655,165.62039292440812,757,594,757,1.5671570919120086
ppa_basic,False,iitb,1,668620103,100 0,667357412 -282 3215340463 -266 668620103 667357401,ppa_basic_100_0_106,20000,True,671.6845834376826,261.4928291176225,808.415168211036,6596,997,6596,3.668143077482872
ppa_basic,False,iitb,2,cluster_-172_5366445082 667357401,100 5,3215340463 cluster_-172_5366445082 667357401 1990860598 -222 667357361,ppa_basic_100_5_51,20000,True,296.4475166666667,188.80540833333336,332.32821944444447,2687,1041,2687,2.010398634765002
ppa_basic,False,cair,3,1563324343 cluster_1563324333_1563324337 1563324357,100 0,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_basic_100_0_47,20000,True,138.2129087990045,71.11005449727514,164.02169891505426,1657,411,1657,2.659348535946457
ppa_basic,False,iitb,3,667357419 667357382 4369058864,100 5,667357419 667357382 4369058864 2055461156,ppa_basic_100_5_50,20000,True,189.14933541666664,149.37735,197.1037325,1360,776,1360,1.5155275425415522
ppa_basic,False,iitb,3,667357387 -266 -282,100 0,-266 4369058864 667357382 -282 667357387 667357409,ppa_basic_100_0_81,20000,True,285.9538942796645,100.17622001033696,347.87978570277375,3710,799,3710,4.185813900890857
ppa_basic,False,grid_5_5,4,21 1 8 15,100 5,8 15 1 21 2,ppa_basic_100_5_15,20000,True,86.663182,70.37625,90.734915,801,412,801,1.4818720549096758
ppa_basic,False,cair,4,1563324343 1154147728 1154147727 1563324357,100 0,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_basic_100_0_79,20000,True,106.8083320832708,54.640822041102055,126.87275902256653,1455,330,1455,2.766371003894488
ppa_basic,False,cair,3,1563324336 cluster_1563324004_1563324334 1563324324,100 5,1563324353 1563324324 1563324336 414035791 cluster_1563324004_1563324334,ppa_basic_100_5_92,20000,True,87.32469722222221,58.76773000000001,98.30814615384617,669,505,669,2.2367864416715046
