algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_fhum_2,False,cair,3,1563324353 1563324349 1563324344,100 5,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_fhum_2_100_5_103,20000,True,875.4598638888888,135.82351666666665,1245.2780375,16492.0,448.0,16492.0,11.719274868852947
ppa_fhum_2,False,iitb,3,-282 668620103 667357415,100 5,667357415 -222 -282 668620103 667357419,ppa_fhum_2_100_5_75,20000,True,1917.0608287878035,313.52427563428915,2339.044132249254,19982.0,1013.0,19982.0,7.730084838935568
ppa_fhum_2,False,cair,4,1563324344 1563324353 414035791 1563324349,100 5,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_fhum_2_100_5_22,20000,True,846.7569010438368,151.76490342149555,1194.2528998550072,15941.0,452.0,15941.0,8.37845764245826
ppa_fhum_2,False,grid_5_5,2,3 24,100 5,24 3 22 8,ppa_fhum_2_100_5_102,20000,True,148.26006599340064,127.45874162583742,152.22222301579367,603.0,499.0,603.0,1.5015766179270509
ppa_fhum_2,False,grid_5_5,1,0,100 5,17 2 12 0 16,ppa_fhum_2_100_5_8,20000,True,238.2826704005601,251.1616542481372,235.0629244386658,597.0,594.0,597.0,1.2147638022941842
ppa_fhum_2,False,iitb,3,668685374 3215340464 2055461156,100 5,2055461156 668685374 3215340464 -266,ppa_fhum_2_100_5_90,20000,True,760.2967724060927,192.4726402359764,873.8615988401159,20001.0,703.0,20001.0,5.031353855023758
ppa_fhum_2,False,cair,2,cluster_1563324004_1563324334 1563324324,100 5,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,ppa_fhum_2_100_5_3,20000,True,660.5644263306164,105.7257255254955,937.9837767331768,19996.0,397.0,19996.0,9.253778868173091
ppa_fhum_2,False,cair,1,1563324011,100 5,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,ppa_fhum_2_100_5_61,20000,True,2860.736153482816,124.86773693423356,3912.99323677073,19994.0,288.0,19994.0,34.11628982660301
ppa_fhum_2,False,cair,4,1563324327 1563324357 1154147727 1154147726,100 5,1563324327 1154147726 1154147727 1563324357,ppa_fhum_2_100_5_41,20000,True,796.3983333889057,73.35473141942583,1002.9822196658996,19993.0,294.0,19993.0,18.931287222980927
ppa_fhum_2,False,grid_5_5,3,17 16 12,100 5,17 2 12 0 16,ppa_fhum_2_100_5_99,20000,True,146.48018601860184,133.77374737473747,149.65679567956795,595.0,455.0,595.0,1.4653253041682408
